config_id,repeat_idx,env_seed,mcts_seed,n_iterations,rollout_depth,root_parallelization,leaf_rollouts,exploration_constant,final_score,total_steps,terminated,aborted_by_max_steps,runtime_sec,score_history_json,action_history_json,start_tile_id,mcts_root_param_supported,mcts_leaf_param_supported,mcts_root_param_name,mcts_leaf_param_name
cfg_0000_it10_depth2_root1_leaf1,0,195411282,46808268,10,2,1,1,1.4,7,120,True,False,3.599636,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7]","[""kind=place_tile, tile_id=82, pos=(0, 0), rot=0"", ""kind=place_tile, tile_id=81, pos=(0, -1), rot=5"", ""kind=place_tile, tile_id=84, pos=(0, -2), rot=5"", ""kind=store_tile, tile_id=5, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=5, pos=(1, 0), rot=5"", ""kind=store_tile, tile_id=11, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=18, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=28, pos=(1, -3), rot=3"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=37, pos=(2, -4), rot=4"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=7, pos=(2, -5), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=11, pos=(3, -4), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=18, pos=(2, 0), rot=5"", ""kind=store_tile, tile_id=44, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=25, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=47, pos=(2, -6), rot=4"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=25, pos=(1, 1), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=44, pos=(1, -2), rot=5"", ""kind=store_tile, tile_id=4, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=17, choice=storehouse"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=17, pos=(4, -5), rot=4"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=30, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=45, pos=(1, -1), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=39, pos=(-1, 0), rot=3"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=40, pos=(-2, 0), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=43, pos=(-3, 1), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=24, pos=(-4, 2), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=38, pos=(1, -5), rot=2"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=42, pos=(2, 1), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=21, pos=(-4, 3), rot=3"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=34, pos=(-5, 4), rot=4"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=4, pos=(-6, 5), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=8, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=19, pos=(-7, 6), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=6, pos=(-7, 7), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=30, pos=(-8, 8), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=8, pos=(-9, 9), rot=4"", ""kind=store_tile, tile_id=1, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=0, choice=storehouse"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=1, pos=(-9, 10), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=0, pos=(-10, 11), rot=5"", ""kind=store_tile, tile_id=32, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=32, pos=(-11, 12), rot=5"", ""kind=store_tile, tile_id=2, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=35, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=10, pos=(-8, 6), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=9, pos=(-9, 6), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=16, pos=(-8, 5), rot=3"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=12, pos=(-7, 4), rot=4"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=22, pos=(-7, 3), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=27, pos=(2, -3), rot=1"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=31, pos=(-6, 2), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=35, pos=(-5, 1), rot=4"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=33, choice=storehouse"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=2, pos=(-4, 0), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=33, pos=(-3, -1), rot=4"", ""kind=store_tile, tile_id=26, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=13, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=15, pos=(-3, -2), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=26, pos=(-2, -3), rot=3"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=14, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=46, pos=(-2, -4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=29, pos=(-1, -4), rot=3"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=3, pos=(2, -2), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=20, pos=(-2, -5), rot=3"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=14, pos=(-3, -5), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=13, pos=(-4, -4), rot=5""]",82,False,False,,
cfg_0000_it10_depth2_root1_leaf1,1,215840306,1987686621,10,2,1,1,1.4,10,126,True,False,3.532644,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[""kind=place_tile, tile_id=106, pos=(0, 0), rot=0"", ""kind=place_tile, tile_id=85, pos=(0, -1), rot=5"", ""kind=place_tile, tile_id=92, pos=(0, -2), rot=5"", ""kind=store_tile, tile_id=11, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=42, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=23, pos=(1, 0), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=11, pos=(1, -3), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=42, pos=(2, -4), rot=5"", ""kind=store_tile, tile_id=39, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=35, choice=storehouse"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=35, pos=(2, -5), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=39, pos=(3, -4), rot=5"", ""kind=store_tile, tile_id=26, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=26, pos=(1, -1), rot=2"", ""kind=store_tile, tile_id=25, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=25, pos=(2, 0), rot=5"", ""kind=store_tile, tile_id=15, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=15, pos=(2, -6), rot=5"", ""kind=store_tile, tile_id=37, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=37, pos=(1, 1), rot=2"", ""kind=store_tile, tile_id=12, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=0, choice=storehouse"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=0, pos=(1, -2), rot=3"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=1, choice=storehouse"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=12, pos=(1, -5), rot=4"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=1, pos=(2, -3), rot=2"", ""kind=store_tile, tile_id=21, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=22, choice=storehouse"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=21, pos=(0, -3), rot=4"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=7, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=46, pos=(3, -7), rot=3"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=41, pos=(4, -8), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=8, pos=(4, -9), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=14, pos=(-1, 0), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=38, pos=(5, -10), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=33, pos=(3, -8), rot=3"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=13, pos=(-2, 0), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=36, pos=(-3, 1), rot=4"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=45, pos=(-4, 2), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=44, pos=(-4, 3), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=22, pos=(-5, 4), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=30, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=29, pos=(-6, 5), rot=4"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=31, pos=(-7, 6), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=5, pos=(-7, 7), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=30, pos=(-8, 6), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=24, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=40, pos=(-9, 6), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=43, pos=(-8, 5), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=17, pos=(4, -5), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=24, pos=(-1, -3), rot=1"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=28, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=34, pos=(-1, -4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=3, pos=(-2, -4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=19, pos=(-2, -2), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=10, pos=(-3, -1), rot=4"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=47, pos=(-8, 8), rot=4"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=28, pos=(-9, 9), rot=2"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=20, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=2, pos=(-3, -2), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=7, pos=(-4, -2), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=32, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=4, pos=(-5, -1), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=20, pos=(-5, -2), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=27, choice=storehouse"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=32, pos=(-8, 9), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=18, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=18, pos=(-7, 9), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=27, pos=(-6, 8), rot=5""]",106,False,False,,
cfg_0000_it10_depth2_root1_leaf1,2,903219610,1893576793,10,2,1,1,1.4,6,127,True,False,3.594337,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[""kind=place_tile, tile_id=83, pos=(0, 0), rot=0"", ""kind=place_tile, tile_id=71, pos=(0, -1), rot=5"", ""kind=place_tile, tile_id=87, pos=(0, -2), rot=5"", ""kind=store_tile, tile_id=41, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=41, pos=(1, 0), rot=5"", ""kind=store_tile, tile_id=0, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=0, pos=(1, -3), rot=5"", ""kind=store_tile, tile_id=31, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=9, choice=storehouse"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=9, pos=(-1, 0), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=15, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=26, pos=(2, -4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=4, pos=(2, -5), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=31, pos=(1, -1), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=8, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=8, pos=(2, 0), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=28, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=28, pos=(2, -6), rot=4"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=15, pos=(1, 1), rot=5"", ""kind=store_tile, tile_id=5, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=47, pos=(1, -5), rot=4"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=1, choice=storehouse"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=1, pos=(1, -2), rot=3"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=18, choice=storehouse"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=5, pos=(0, -3), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=43, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=16, pos=(3, -4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=7, pos=(3, -7), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=34, pos=(3, -8), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=43, pos=(4, -8), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=44, choice=kontor"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=18, pos=(4, -5), rot=4"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=46, pos=(4, -9), rot=4"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=38, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=2, pos=(-2, 0), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=38, pos=(-3, 1), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=30, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=32, pos=(-1, -3), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=37, pos=(-1, -4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=36, pos=(-2, -4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=3, pos=(-2, -2), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=12, pos=(-3, -1), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=30, pos=(-3, -2), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=44, pos=(2, 1), rot=5"", ""kind=store_tile, tile_id=40, choice=kontor"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=40, pos=(1, 2), rot=5"", ""kind=store_tile, tile_id=20, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=11, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=25, pos=(-4, 2), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=42, pos=(0, 3), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=20, pos=(5, -10), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=35, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=21, pos=(-1, 4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=14, pos=(-2, 4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=29, pos=(-3, 4), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=24, pos=(-2, 5), rot=1"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=19, pos=(-2, 6), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=22, pos=(-3, 7), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=33, pos=(-4, 8), rot=4"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=35, pos=(-1, 6), rot=5"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=27, choice=kontor"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=11, pos=(-1, 3), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=27, pos=(-1, 2), rot=5"", ""kind=store_tile, tile_id=45, choice=kontor"", ""kind=choose_source, choice=main"", ""kind=store_tile, tile_id=39, choice=storehouse"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=17, pos=(-2, 2), rot=5"", ""kind=choose_source, choice=main"", ""kind=place_tile, tile_id=23, pos=(-4, 5), rot=5"", ""kind=choose_source, choice=kontor"", ""kind=place_tile, tile_id=45, pos=(-4, 6), rot=5"", ""kind=choose_source, choice=storehouse"", ""kind=place_tile, tile_id=39, pos=(0, 6), rot=4""]",83,False,False,,
